Idcar_200m,I_est_200,Idcar_1km,I_est_1km,Idcar_nat,Groupe,Ind,Men_1ind,Men_5ind,Men_prop,Men_fmp,Ind_snv,Men_surf,Men_coll,Men_mais,Log_av45,Log_45_70,Log_70_90,Log_ap90,Log_inc,Log_soc,Ind_0_3,Ind_4_5,Ind_6_10,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_55_64,Ind_65_79,Ind_80p,Ind_inc,Men_pauv,Men,lcog_geo
CRS5490RES200mN1597800E733600,1,CRS5490RES1000mN1597000E733000,1,CRS5490RES4000mN1596000E732000,398130,32,3.8,1.1,10.7,1.5,556025.1,1156,0.8,11.8,0,0.8,3.1,7.2,1.5,0,0.4,0.4,0.8,3,3.4,2.7,6.8,5.3,6.9,2.3,0,4.2,12.6,97226
CRS5490RES200mN1598000E728200,1,CRS5490RES1000mN1598000E728000,1,CRS5490RES2000mN1598000E728000,398116,4,1.1,0.1,1.6,0.5,83914.4,128.4,0,2,0,1.8,0,0.2,0,0,0.1,0.1,0.2,0.3,0.5,0.2,0.9,0.7,0.6,0.4,0,0.5,2,97226
CRS5490RES200mN1598000E728400,1,CRS5490RES1000mN1598000E728000,1,CRS5490RES2000mN1598000E728000,398116,60.5,15.9,1.8,24.7,7.9,1269205.6,1942.2,0,30.9,0,27.4,0.9,2.6,0,0,1.8,1.8,3.1,4,6.6,3.5,14.1,10.6,8.8,6.2,0,7.1,30.9,97226
CRS5490RES200mN1598000E728600,1,CRS5490RES1000mN1598000E728000,1,CRS5490RES2000mN1598000E728000,398116,2,0.5,0.1,0.8,0.3,41957.2,64.2,0,1,0,0.9,0,0.1,0,0,0.1,0.1,0.1,0.1,0.2,0.1,0.5,0.3,0.3,0.2,0,0.2,1,97226
CRS5490RES200mN1598000E729000,1,CRS5490RES1000mN1598000E729000,0,CRS5490RES2000mN1598000E728000,1016997,25,4.7,1.2,8.7,2.9,549108.7,598.3,6.4,5.8,0.6,0.6,5.2,4.6,1.2,0,0.6,0.6,1.1,1.2,3.5,2.3,5.8,2.9,5.8,1.2,0,3.5,12.2,97226
CRS5490RES200mN1598000E729800,0,CRS5490RES1000mN1598000E729000,0,CRS5490RES2000mN1598000E728000,1016998,88,12,3,2,15,1462272.1,2436,34,3,0,1,2,34,0,32,2,6.5,5.5,12,9,10,20,13,6,4,0,10,37,97226
CRS5490RES200mN1598000E730000,1,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017007,16,1.4,0.8,3.7,1.2,316030.4,493.2,1.3,4.6,0,0.4,2,3.5,0,0,0.4,0.3,0.9,1.7,0.9,1.8,3.7,1.7,3.6,0.9,0.1,1.7,5.9,97226
CRS5490RES200mN1598000E730200,0,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017008,34,10,1,14,3,647756.3,1631,7,12,1,4,4,10,0,0,1,0,0,0,1,2,8,6,9,7,0,7,19,97226
CRS5490RES200mN1598000E730400,0,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017009,61,11,3,13,5,1068044.4,2304.2,5,22,0,2,6,12,7,0,1,0,5,8,0,0,24,12,7,4,0,10,27,97226
CRS5490RES200mN1598000E731000,1,CRS5490RES1000mN1598000E731000,0,CRS5490RES1000mN1598000E731000,1017001,5,0.4,0.2,1.6,0.3,100764.7,204.7,0,2,0,0,1,1,0,0,0,0,0.2,0.8,0.3,0.2,1.5,0.3,1.4,0.3,0,0.6,2,97226
CRS5490RES200mN1598000E731400,0,CRS5490RES1000mN1598000E731000,0,CRS5490RES1000mN1598000E731000,1017002,48.5,13,1,17,3,972629.5,1784.3,6,19,0,0,0,0,25,0,1,0,3,4.5,4,6,13,11,6,0,0,7,25,97226
CRS5490RES200mN1598000E733000,1,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017020,16,2.6,0.3,4.9,1.2,319267.3,616.5,1.1,6.1,0.3,0.8,2,4.1,0,0,0.3,0.3,1,0.8,0.5,2.9,2.7,3,3.8,0.6,0.1,1.9,7.2,97226
CRS5490RES200mN1598000E733200,1,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017020,3,0.5,0.1,0.9,0.2,59862.6,115.6,0.2,1.1,0,0.1,0.4,0.8,0,0,0.1,0,0.2,0.2,0.1,0.5,0.5,0.6,0.7,0.1,0,0.4,1.3,97226
CRS5490RES200mN1598000E733400,1,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017020,6,1,0.1,1.8,0.5,119725.2,231.2,0.4,2.3,0.1,0.3,0.8,1.5,0,0,0.1,0.1,0.4,0.3,0.2,1.1,1,1.1,1.4,0.2,0.1,0.7,2.7,97226
CRS5490RES200mN1598000E733600,1,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017020,2,0.3,0,0.6,0.2,39908.4,77.1,0.1,0.8,0,0.1,0.3,0.5,0,0,0,0,0.1,0.1,0.1,0.4,0.3,0.4,0.5,0.1,0,0.2,0.9,97226
CRS5490RES200mN1598200E730000,1,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017007,4,0.4,0.2,0.9,0.3,79007.6,123.3,0.3,1.2,0,0.1,0.5,0.9,0,0,0.1,0.1,0.2,0.4,0.2,0.5,0.9,0.4,0.9,0.2,0.1,0.4,1.5,97226
CRS5490RES200mN1598200E730200,1,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017007,23,2.1,1.1,5.3,1.7,454293.7,709,1.9,6.6,0,0.6,2.8,5.1,0,0,0.6,0.4,1.3,2.4,1.3,2.6,5.3,2.5,5.1,1.3,0.2,2.5,8.5,97226
CRS5490RES200mN1598200E730400,1,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017007,10,0.9,0.5,2.3,0.7,197519,308.3,0.8,2.9,0,0.3,1.2,2.2,0,0,0.2,0.1,0.6,1.1,0.6,1.1,2.3,1.1,2.2,0.6,0.1,1.1,3.7,97226
CRS5490RES200mN1598200E731200,1,CRS5490RES1000mN1598000E731000,0,CRS5490RES1000mN1598000E731000,1017001,1,0.1,0,0.3,0.1,20152.9,40.9,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0.2,0,0,0.3,0.1,0.3,0.1,0,0.1,0.4,97226
CRS5490RES200mN1598200E731400,1,CRS5490RES1000mN1598000E731000,0,CRS5490RES1000mN1598000E731000,1017001,9,0.8,0.3,2.9,0.6,181376.5,368.5,0,3.6,0,0,1.7,1.9,0,0,0,0,0.4,1.4,0.5,0.3,2.8,0.5,2.5,0.6,0,1.1,3.6,97226
CRS5490RES200mN1598200E732600,1,CRS5490RES1000mN1598000E732000,0,CRS5490RES4000mN1596000E732000,1017013,1,0.2,0.1,0.3,0.1,10788.2,32.6,0,0.4,0,0.1,0.2,0.1,0,0,0,0,0.1,0.1,0,0.2,0.2,0.2,0.2,0,0,0.2,0.4,97226
CRS5490RES200mN1598200E732800,0,CRS5490RES1000mN1598000E732000,0,CRS5490RES4000mN1596000E732000,1017016,28,5,0,10,2,655309.9,1411,0,13,0,0,0,13,0,0,2,0,2,3,2,3,4,3,9,0,0,2,13,97226
CRS5490RES200mN1598200E733000,0,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017021,25,4,0,5,4,538111.7,883,4,8,0,1,1,10,0,0,0,0,1,3,3,3,9,2,4,0,0,5,12,97226
CRS5490RES200mN1598200E733200,0,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017022,87,16,5,22,5,1715516.6,2429,4,33,0,5,12,20,0,0,3,3,4,9,4,14,18,18,13,1,0,10,37,97226
CRS5490RES200mN1598200E733400,1,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017020,11,1.8,0.2,3.4,0.8,219496.3,423.9,0.7,4.2,0.2,0.5,1.4,2.8,0,0,0.2,0.2,0.7,0.6,0.4,1.9,1.9,2,2.6,0.4,0.1,1.3,4.9,97226
CRS5490RES200mN1598400E728200,1,CRS5490RES1000mN1598000E728000,1,CRS5490RES2000mN1598000E728000,398116,1,0.3,0,0.4,0.1,20978.6,32.1,0,0.5,0,0.5,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0,0.1,0.5,97226
CRS5490RES200mN1598400E729800,1,CRS5490RES1000mN1598000E729000,0,CRS5490RES2000mN1598000E728000,1016997,9,1.7,0.4,3.1,1,197679.1,215.4,2.3,2.1,0.2,0.2,1.9,1.7,0.4,0,0.2,0.2,0.4,0.4,1.3,0.8,2.1,1.1,2.1,0.4,0,1.3,4.4,97226
CRS5490RES200mN1598400E730000,1,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017007,3,0.3,0.1,0.7,0.2,59255.7,92.5,0.2,0.9,0,0.1,0.4,0.6,0,0,0.1,0,0.2,0.3,0.2,0.3,0.7,0.3,0.7,0.2,0,0.3,1.1,97226
CRS5490RES200mN1598400E730200,1,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017007,4,0.4,0.2,0.9,0.3,79007.6,123.3,0.3,1.2,0,0.1,0.5,0.9,0,0,0.1,0.1,0.2,0.4,0.2,0.5,0.9,0.4,0.9,0.2,0.1,0.4,1.5,97226
CRS5490RES200mN1598400E730400,1,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017007,29,2.6,1.4,6.7,2.1,572805.2,894,2.4,8.3,0,0.7,3.6,6.4,0,0,0.7,0.5,1.7,3.1,1.7,3.3,6.6,3.1,6.4,1.7,0.2,3.1,10.7,97226
CRS5490RES200mN1598400E730600,1,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017007,3,0.3,0.1,0.7,0.2,59255.7,92.5,0.2,0.9,0,0.1,0.4,0.6,0,0,0.1,0,0.2,0.3,0.2,0.3,0.7,0.3,0.7,0.2,0,0.3,1.1,97226
CRS5490RES200mN1598400E731400,1,CRS5490RES1000mN1598000E731000,0,CRS5490RES1000mN1598000E731000,1017001,10,0.9,0.3,3.3,0.7,201529.5,409.5,0,4,0,0,1.9,2.1,0,0,0,0,0.5,1.6,0.5,0.3,3.1,0.5,2.8,0.7,0,1.2,4,97226
CRS5490RES200mN1598400E731600,1,CRS5490RES1000mN1598000E731000,0,CRS5490RES1000mN1598000E731000,1017001,27,2.3,0.9,8.8,1.9,544129.6,1105.6,0,10.7,0,0,5.1,5.6,0,0,0,0,1.4,4.2,1.4,0.9,8.4,1.4,7.4,1.9,0,3.3,10.7,97226
CRS5490RES200mN1598400E732600,0,CRS5490RES1000mN1598000E732000,0,CRS5490RES4000mN1596000E732000,1017019,27,9,0,10,4,579750.2,1476,10,8,0,1,1,16,0,0,0,0,0,2,1,1,6,4,13,0,0,4,18,97226
CRS5490RES200mN1598400E732800,0,CRS5490RES1000mN1598000E732000,0,CRS5490RES4000mN1596000E732000,1017017,38,4,2,6,4,787960.8,1274,4,10,0,3,3,8,0,0,0,3,1,4,4,5,8,5,6,2,0,6,14,97226
CRS5490RES200mN1598400E733000,1,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017020,16,2.6,0.3,4.9,1.2,319267.3,616.5,1.1,6.1,0.3,0.8,2,4.1,0,0,0.3,0.3,1,0.8,0.5,2.9,2.7,3,3.8,0.6,0.1,1.9,7.2,97226
CRS5490RES200mN1598400E733200,1,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017020,20,3.2,0.3,6.1,1.5,399084.1,770.7,1.4,7.6,0.3,1,2.6,5.1,0,0,0.4,0.3,1.3,1,0.7,3.6,3.4,3.7,4.7,0.7,0.2,2.4,9,97226
CRS5490RES200mN1598400E733400,1,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017020,8,1.3,0.1,2.4,0.6,159633.7,308.3,0.5,3.1,0.2,0.4,1,2,0,0,0.2,0.1,0.5,0.4,0.3,1.4,1.3,1.5,1.9,0.3,0.1,0.9,3.6,97226
CRS5490RES200mN1598600E729600,1,CRS5490RES1000mN1598000E729000,0,CRS5490RES2000mN1598000E728000,1016997,1,0.2,0,0.3,0.1,21964.3,23.9,0.3,0.2,0,0,0.2,0.2,0.1,0,0,0,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0,0.1,0.5,97226
CRS5490RES200mN1598600E729800,1,CRS5490RES1000mN1598000E729000,0,CRS5490RES2000mN1598000E728000,1016997,6,1.1,0.3,2.1,0.7,131786.1,143.6,1.5,1.4,0.1,0.1,1.3,1.1,0.3,0,0.1,0.1,0.3,0.3,0.8,0.6,1.4,0.7,1.4,0.3,0,0.8,2.9,97226
CRS5490RES200mN1598600E730000,1,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017007,8,0.7,0.4,1.8,0.6,158015.2,246.6,0.7,2.3,0,0.2,1,1.8,0,0,0.2,0.1,0.5,0.8,0.5,0.9,1.8,0.8,1.8,0.5,0.1,0.9,3,97226
CRS5490RES200mN1598600E730400,1,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017007,4,0.4,0.2,0.9,0.3,79007.6,123.3,0.3,1.2,0,0.1,0.5,0.9,0,0,0.1,0.1,0.2,0.4,0.2,0.5,0.9,0.4,0.9,0.2,0.1,0.4,1.5,97226
CRS5490RES200mN1598600E730800,1,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017007,2,0.2,0.1,0.5,0.1,39503.8,61.7,0.1,0.6,0,0.1,0.2,0.4,0,0,0.1,0,0.1,0.2,0.1,0.2,0.5,0.2,0.5,0.1,0,0.2,0.7,97226
CRS5490RES200mN1598600E731400,1,CRS5490RES1000mN1598000E731000,0,CRS5490RES1000mN1598000E731000,1017001,3,0.3,0.1,1,0.2,60458.8,122.8,0,1.2,0,0,0.6,0.6,0,0,0,0,0.1,0.5,0.2,0.1,0.9,0.2,0.8,0.2,0,0.4,1.2,97226
CRS5490RES200mN1598600E732600,1,CRS5490RES1000mN1598000E732000,0,CRS5490RES4000mN1596000E732000,1017013,2,0.5,0.1,0.6,0.1,21576.5,65.2,0,0.8,0,0.2,0.3,0.3,0,0,0,0,0.2,0.3,0.1,0.3,0.4,0.3,0.3,0.1,0,0.5,0.8,97226
CRS5490RES200mN1598600E732800,0,CRS5490RES1000mN1598000E732000,0,CRS5490RES4000mN1596000E732000,1017018,43,3,3,11,2,729502.9,1322.6,4,11,0,2,3,9,1,0,1,0,1,2,4,4,10,6,11,4,0,2,15,97226
CRS5490RES200mN1598600E733200,1,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017020,10,1.6,0.2,3.1,0.8,199542.1,385.3,0.7,3.8,0.2,0.5,1.3,2.5,0,0,0.2,0.2,0.6,0.5,0.3,1.8,1.7,1.9,2.4,0.3,0.1,1.2,4.5,97226
CRS5490RES200mN1598600E733400,1,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017020,16,2.6,0.3,4.9,1.2,319267.3,616.5,1.1,6.1,0.3,0.8,2,4.1,0,0,0.3,0.3,1,0.8,0.5,2.9,2.7,3,3.8,0.6,0.1,1.9,7.2,97226
CRS5490RES200mN1598800E727000,1,CRS5490RES1000mN1598000E727000,1,CRS5490RES8000mN1592000E720000,398115,13,0.4,0,3.6,0,239463.2,413.3,0.9,4,0,0.9,1.3,2.7,0,0,0.4,0,0.9,0.9,0.9,0.5,6.3,1.3,1.3,0.5,0,2.2,4.9,97217
CRS5490RES200mN1598800E729600,1,CRS5490RES1000mN1598000E729000,0,CRS5490RES2000mN1598000E728000,1016997,2,0.4,0.1,0.7,0.2,43928.7,47.9,0.5,0.5,0,0.1,0.4,0.4,0.1,0,0,0,0.1,0.1,0.3,0.2,0.5,0.2,0.5,0.1,0,0.3,1,97226
CRS5490RES200mN1598800E730400,1,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017007,1,0.1,0,0.2,0.1,19751.9,30.8,0.1,0.3,0,0.1,0.1,0.2,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0,0.1,0.4,97226
CRS5490RES200mN1598800E730600,1,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017007,4,0.4,0.2,0.9,0.3,79007.6,123.3,0.3,1.2,0,0.1,0.5,0.9,0,0,0.1,0.1,0.2,0.4,0.2,0.5,0.9,0.4,0.9,0.2,0.1,0.4,1.5,97226
CRS5490RES200mN1598800E730800,1,CRS5490RES1000mN1598000E730000,0,CRS5490RES1000mN1598000E730000,1017007,11,1,0.5,2.5,0.8,217270.9,339.1,0.9,3.2,0,0.3,1.4,2.4,0,0,0.3,0.2,0.6,1.2,0.6,1.3,2.5,1.2,2.4,0.6,0.1,1.2,4.1,97226
CRS5490RES200mN1598800E731800,1,CRS5490RES1000mN1598000E731000,0,CRS5490RES1000mN1598000E731000,1017001,3,0.3,0.1,1,0.2,60458.8,122.8,0,1.2,0,0,0.6,0.6,0,0,0,0,0.1,0.5,0.2,0.1,0.9,0.2,0.8,0.2,0,0.4,1.2,97226
CRS5490RES200mN1598800E732000,1,CRS5490RES1000mN1598000E732000,0,CRS5490RES4000mN1596000E732000,1017013,19,4.3,1.2,5.5,1.2,204976.3,619,0,8,0,2.4,3.1,2.5,0,0,0,0,1.8,3,0.6,3.1,3.7,3.1,3.1,0.6,0,4.3,8,97226
CRS5490RES200mN1598800E732200,0,CRS5490RES1000mN1598000E732000,0,CRS5490RES4000mN1596000E732000,1017014,26,6,2,7,0,434040.2,970,0,12,0,1,7,4,0,0,0,0,1,2,1,2,8,2,6,4,0,3,12,97226
CRS5490RES200mN1598800E732600,1,CRS5490RES1000mN1598000E732000,0,CRS5490RES4000mN1596000E732000,1017013,9,2,0.6,2.6,0.6,97094,293.2,0,3.8,0,1.2,1.4,1.2,0,0,0,0,0.9,1.4,0.3,1.4,1.7,1.5,1.5,0.3,0,2,3.8,97226
CRS5490RES200mN1598800E732800,0,CRS5490RES1000mN1598000E732000,0,CRS5490RES4000mN1596000E732000,1017015,36,1,1,4,5,517591.2,1112,5,8,0,1,1,11,0,0,0,3,5,6.5,1.5,6,8,2,3,1,0,6,13,97226
CRS5490RES200mN1598800E733000,1,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017020,4,0.6,0.1,1.2,0.3,79816.8,154.1,0.3,1.5,0.1,0.2,0.5,1,0,0,0.1,0.1,0.3,0.2,0.1,0.7,0.7,0.7,1,0.1,0,0.5,1.8,97226
CRS5490RES200mN1598800E733200,1,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017020,4,0.6,0.1,1.2,0.3,79816.8,154.1,0.3,1.5,0.1,0.2,0.5,1,0,0,0.1,0.1,0.3,0.2,0.1,0.7,0.7,0.7,1,0.1,0,0.5,1.8,97226
CRS5490RES200mN1598800E733400,1,CRS5490RES1000mN1598000E733000,0,CRS5490RES4000mN1596000E732000,1017020,2,0.3,0,0.6,0.2,39908.4,77.1,0.1,0.8,0,0.1,0.3,0.5,0,0,0,0,0.1,0.1,0.1,0.4,0.3,0.4,0.5,0.1,0,0.2,0.9,97226
CRS5490RES200mN1599000E729400,1,CRS5490RES1000mN1599000E729000,1,CRS5490RES2000mN1598000E728000,398116,1,0.3,0,0.4,0.1,20978.6,32.1,0,0.5,0,0.5,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0,0.1,0.5,97226
CRS5490RES200mN1599000E731600,1,CRS5490RES1000mN1599000E731000,0,CRS5490RES1000mN1599000E731000,1017003,1,0.1,0.1,0.3,0,28195,37.6,0.1,0.3,0,0,0.1,0.3,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0,0,0,0.4,97226
CRS5490RES200mN1599000E731800,1,CRS5490RES1000mN1599000E731000,0,CRS5490RES1000mN1599000E731000,1017003,6,0.4,0.3,1.9,0.2,169170.2,225.7,0.2,1.9,0,0.1,0.4,1.6,0,0,0.2,0.2,0.6,0.6,0.3,0.6,1.3,1.4,0.7,0.1,0,0.2,2.1,97226
CRS5490RES200mN1599000E732200,1,CRS5490RES1000mN1599000E732000,0,CRS5490RES4000mN1596000E732000,1017023,1,0.2,0,0.3,0,16834,41.2,0.1,0.4,0,0.1,0.2,0.2,0,0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0,0.2,0.5,97226
CRS5490RES200mN1599000E732400,1,CRS5490RES1000mN1599000E732000,0,CRS5490RES4000mN1596000E732000,1017023,1,0.2,0,0.3,0,16834,41.2,0.1,0.4,0,0.1,0.2,0.2,0,0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0,0.2,0.5,97226
CRS5490RES200mN1599000E732600,1,CRS5490RES1000mN1599000E732000,0,CRS5490RES4000mN1596000E732000,1017023,4,0.7,0.1,1.4,0.2,67335.9,165,0.5,1.3,0,0.3,0.6,0.9,0,0,0.1,0,0.1,0.2,0.3,0.4,0.9,0.8,0.8,0.4,0,0.7,1.8,97226
CRS5490RES200mN1599000E732800,1,CRS5490RES1000mN1599000E732000,0,CRS5490RES4000mN1596000E732000,1017023,8,1.5,0.2,2.7,0.3,134671.9,330,1,2.6,0,0.6,1.1,1.8,0.1,0,0.2,0,0.3,0.4,0.5,0.9,1.9,1.5,1.5,0.8,0,1.5,3.6,97226
CRS5490RES200mN1599000E733000,0,CRS5490RES1000mN1599000E733000,0,CRS5490RES4000mN1596000E732000,1017012,63,3,3,18,2,1478938.2,2202,4,17,0,2,2,17,0,0,2,1,4,4,8,7,11,17,7,2,0,1,21,97226
CRS5490RES200mN1599000E733200,1,CRS5490RES1000mN1599000E733000,0,CRS5490RES4000mN1596000E732000,1017010,18,0.8,1.2,4,0.5,312058.2,563.9,0.4,5.4,0.1,0.8,1.9,2.6,0.4,0,0.3,0.3,0.5,2.1,0.3,2.9,3.8,2.7,4.2,0.9,0,1.9,5.8,97226
CRS5490RES200mN1599000E733400,1,CRS5490RES1000mN1599000E733000,0,CRS5490RES4000mN1596000E732000,1017010,21,0.9,1.4,4.6,0.6,364067.9,657.8,0.5,6.3,0.1,0.9,2.2,3.1,0.5,0,0.3,0.3,0.6,2.5,0.3,3.4,4.5,3.1,4.9,1.1,0,2.2,6.8,97226
CRS5490RES200mN1599000E733600,1,CRS5490RES1000mN1599000E733000,0,CRS5490RES4000mN1596000E732000,1017010,7,0.3,0.5,1.5,0.2,121356,219.3,0.2,2.1,0.1,0.3,0.7,1,0.2,0,0.1,0.1,0.2,0.8,0.1,1.1,1.5,1,1.7,0.4,0,0.7,2.3,97226
CRS5490RES200mN1599200E730800,1,CRS5490RES1000mN1599000E730000,0,CRS5490RES1000mN1599000E730000,1016999,4,0.9,0,1.4,0.3,77270.5,154.3,0,2.1,0.2,0.2,0.8,0.9,0,0,0,0,0,0.3,0.5,0.4,1,1,0.4,0.4,0,0.5,2.1,97226
CRS5490RES200mN1599200E731000,1,CRS5490RES1000mN1599000E731000,0,CRS5490RES1000mN1599000E731000,1017003,8,0.5,0.4,2.5,0.3,225560.2,300.9,0.2,2.6,0,0.1,0.5,2.2,0,0,0.3,0.3,0.7,0.8,0.4,0.7,1.8,1.9,1,0.1,0,0.2,2.8,97226
CRS5490RES200mN1599200E732000,0,CRS5490RES1000mN1599000E732000,0,CRS5490RES4000mN1596000E732000,1017026,44,3,1,13,3,803861.4,1758.8,0,18,0,0,6,10,2,0,0,0,6,4,2,4,12,9,7,0,0,7,18,97226
CRS5490RES200mN1599200E732200,1,CRS5490RES1000mN1599000E732000,0,CRS5490RES4000mN1596000E732000,1017023,5,0.9,0.1,1.7,0.2,84169.9,206.2,0.6,1.7,0,0.4,0.7,1.1,0.1,0,0.1,0,0.2,0.3,0.3,0.6,1.2,0.9,0.9,0.5,0,0.9,2.3,97226
CRS5490RES200mN1599200E732400,1,CRS5490RES1000mN1599000E732000,0,CRS5490RES4000mN1596000E732000,1017023,7,1.3,0.2,2.4,0.3,117837.9,288.7,0.9,2.3,0,0.5,1,1.6,0.1,0,0.2,0,0.2,0.4,0.4,0.8,1.6,1.3,1.3,0.7,0.1,1.3,3.2,97226
CRS5490RES200mN1599200E732600,1,CRS5490RES1000mN1599000E732000,0,CRS5490RES4000mN1596000E732000,1017023,25,4.6,0.7,8.6,1,420849.5,1031.1,3.1,8.2,0,1.9,3.6,5.6,0.2,0,0.7,0.2,0.9,1.4,1.5,2.7,5.8,4.6,4.6,2.4,0.2,4.6,11.3,97226
CRS5490RES200mN1599200E733000,0,CRS5490RES1000mN1599000E733000,0,CRS5490RES4000mN1596000E732000,1017011,34,6,1,12,3,961464.8,1381,3,13,0,1,3,12,0,0,1,0,1,3,4,2,9,5,5,3,1,3,16,97226
CRS5490RES200mN1599200E733200,1,CRS5490RES1000mN1599000E733000,0,CRS5490RES4000mN1596000E732000,1017010,17,0.8,1.1,3.8,0.5,294721.6,532.5,0.4,5.1,0.1,0.7,1.8,2.5,0.4,0,0.2,0.2,0.5,2,0.3,2.8,3.6,2.5,4,0.9,0,1.8,5.5,97226
CRS5490RES200mN1599200E733400,1,CRS5490RES1000mN1599000E733000,0,CRS5490RES4000mN1596000E732000,1017010,21,0.9,1.4,4.6,0.6,364067.9,657.8,0.5,6.3,0.1,0.9,2.2,3.1,0.5,0,0.3,0.3,0.6,2.5,0.3,3.4,4.5,3.1,4.9,1.1,0,2.2,6.8,97226
CRS5490RES200mN1599200E734200,1,CRS5490RES1000mN1599000E734000,1,CRS5490RES4000mN1596000E732000,174381,1,0.2,0,0.2,0.1,13229.9,34.1,0.1,0.3,0,0,0.2,0.2,0,0,0.1,0,0.1,0.1,0,0.2,0.2,0.2,0.1,0,0,0.2,0.4,97226
CRS5490RES200mN1599400E708400,0,CRS5490RES1000mN1599000E708000,1,CRS5490RES4000mN1596000E708000,1016990,27,7,0,11,2,465817.3,883.1,4,10,0,0,4,0,10,0,0,0,0,2,4,2,4,7,7,1,0,8,14,97202
CRS5490RES200mN1599400E730200,1,CRS5490RES1000mN1599000E730000,0,CRS5490RES1000mN1599000E730000,1016999,1,0.2,0,0.3,0.1,19317.6,38.6,0,0.5,0,0.1,0.2,0.2,0,0,0,0,0,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0,0.1,0.5,97226
CRS5490RES200mN1599400E730600,1,CRS5490RES1000mN1599000E730000,0,CRS5490RES1000mN1599000E730000,1016999,2,0.4,0,0.7,0.2,38635.3,77.1,0,1,0.1,0.1,0.4,0.4,0,0,0,0,0,0.2,0.2,0.2,0.5,0.5,0.2,0.2,0,0.3,1,97226
CRS5490RES200mN1599400E730800,1,CRS5490RES1000mN1599000E730000,0,CRS5490RES1000mN1599000E730000,1016999,9,2,0,3.1,0.8,173858.7,347.1,0,4.7,0.4,0.4,1.9,2,0,0,0,0,0,0.8,1.2,0.8,2.3,2.3,0.8,0.8,0,1.2,4.7,97226
CRS5490RES200mN1599400E731400,1,CRS5490RES1000mN1599000E731000,0,CRS5490RES1000mN1599000E731000,1017003,4,0.3,0.2,1.2,0.2,112780.1,150.4,0.1,1.3,0,0,0.3,1.1,0,0,0.1,0.2,0.4,0.4,0.2,0.4,0.9,0.9,0.5,0,0,0.1,1.4,97226
CRS5490RES200mN1599400E731600,1,CRS5490RES1000mN1599000E731000,0,CRS5490RES1000mN1599000E731000,1017003,17,1.1,0.9,5.3,0.7,479315.5,639.4,0.5,5.5,0,0.2,1.1,4.7,0,0,0.7,0.7,1.5,1.8,0.9,1.5,3.7,4,2,0.2,0,0.4,6,97226
